field_id,year,company_type,listed_security_sessions,dsl_non_null,dsl_missing
financial.indicator.inv_turn,2016,not_provided_by_source,704146,258,703888
financial.indicator.inv_turn,2017,not_provided_by_source,799069,757,798312
financial.indicator.inv_turn,2018,not_provided_by_source,856805,1805,855000
financial.indicator.inv_turn,2019,not_provided_by_source,890261,1589,888672
financial.indicator.inv_turn,2020,not_provided_by_source,952002,3413,948589
financial.indicator.inv_turn,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.inv_turn,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.inv_turn,2023,not_provided_by_source,1211954,362999,848955
financial.indicator.inv_turn,2024,not_provided_by_source,1236332,1030436,205896
financial.indicator.inv_turn,2025,not_provided_by_source,1251467,868449,383018
financial.indicator.inv_turn,2026,not_provided_by_source,868253,640807,227446
financial.indicator.invest_capital,2010,not_provided_by_source,452712,83,452629
financial.indicator.invest_capital,2011,not_provided_by_source,536606,244,536362
financial.indicator.invest_capital,2012,not_provided_by_source,586712,274,586438
financial.indicator.invest_capital,2013,not_provided_by_source,587580,238,587342
financial.indicator.invest_capital,2014,not_provided_by_source,620068,265,619803
financial.indicator.invest_capital,2015,not_provided_by_source,665185,257,664928
financial.indicator.invest_capital,2016,not_provided_by_source,704146,258,703888
financial.indicator.invest_capital,2017,not_provided_by_source,799069,757,798312
financial.indicator.invest_capital,2018,not_provided_by_source,856805,1845,854960
financial.indicator.invest_capital,2019,not_provided_by_source,890261,1603,888658
financial.indicator.invest_capital,2020,not_provided_by_source,952002,3436,948566
financial.indicator.invest_capital,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.invest_capital,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.invest_capital,2023,not_provided_by_source,1211954,367020,844934
financial.indicator.invest_capital,2024,not_provided_by_source,1236332,1040163,196169
financial.indicator.invest_capital,2025,not_provided_by_source,1251467,875504,375963
financial.indicator.invest_capital,2026,not_provided_by_source,868253,646601,221652
financial.indicator.investincome_of_ebt,2010,not_provided_by_source,452712,83,452629
financial.indicator.investincome_of_ebt,2011,not_provided_by_source,536606,244,536362
financial.indicator.investincome_of_ebt,2012,not_provided_by_source,586712,274,586438
financial.indicator.investincome_of_ebt,2013,not_provided_by_source,587580,238,587342
financial.indicator.investincome_of_ebt,2014,not_provided_by_source,620068,265,619803
financial.indicator.investincome_of_ebt,2015,not_provided_by_source,665185,257,664928
financial.indicator.investincome_of_ebt,2016,not_provided_by_source,704146,258,703888
financial.indicator.investincome_of_ebt,2017,not_provided_by_source,799069,757,798312
financial.indicator.investincome_of_ebt,2018,not_provided_by_source,856805,1845,854960
financial.indicator.investincome_of_ebt,2019,not_provided_by_source,890261,1536,888725
financial.indicator.investincome_of_ebt,2020,not_provided_by_source,952002,2178,949824
financial.indicator.investincome_of_ebt,2021,not_provided_by_source,1062390,507,1061883
financial.indicator.investincome_of_ebt,2022,not_provided_by_source,1149262,1831,1147431
financial.indicator.investincome_of_ebt,2023,not_provided_by_source,1211954,285023,926931
financial.indicator.investincome_of_ebt,2024,not_provided_by_source,1236332,774148,462184
financial.indicator.investincome_of_ebt,2025,not_provided_by_source,1251467,647099,604368
financial.indicator.investincome_of_ebt,2026,not_provided_by_source,868253,467420,400833
financial.indicator.invturn_days,2010,not_provided_by_source,452712,83,452629
financial.indicator.invturn_days,2011,not_provided_by_source,536606,244,536362
financial.indicator.invturn_days,2012,not_provided_by_source,586712,274,586438
financial.indicator.invturn_days,2013,not_provided_by_source,587580,238,587342
financial.indicator.invturn_days,2014,not_provided_by_source,620068,265,619803
financial.indicator.invturn_days,2015,not_provided_by_source,665185,257,664928
financial.indicator.invturn_days,2016,not_provided_by_source,704146,258,703888
financial.indicator.invturn_days,2017,not_provided_by_source,799069,757,798312
financial.indicator.invturn_days,2018,not_provided_by_source,856805,1805,855000
financial.indicator.invturn_days,2019,not_provided_by_source,890261,1589,888672
financial.indicator.invturn_days,2020,not_provided_by_source,952002,3413,948589
financial.indicator.invturn_days,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.invturn_days,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.invturn_days,2023,not_provided_by_source,1211954,362999,848955
financial.indicator.invturn_days,2024,not_provided_by_source,1236332,1030436,205896
financial.indicator.invturn_days,2025,not_provided_by_source,1251467,868449,383018
financial.indicator.invturn_days,2026,not_provided_by_source,868253,640807,227446
financial.indicator.longdeb_to_debt,2010,not_provided_by_source,452712,83,452629
financial.indicator.longdeb_to_debt,2011,not_provided_by_source,536606,244,536362
financial.indicator.longdeb_to_debt,2012,not_provided_by_source,586712,243,586469
financial.indicator.longdeb_to_debt,2013,not_provided_by_source,587580,238,587342
financial.indicator.longdeb_to_debt,2014,not_provided_by_source,620068,265,619803
financial.indicator.longdeb_to_debt,2015,not_provided_by_source,665185,257,664928
financial.indicator.longdeb_to_debt,2016,not_provided_by_source,704146,258,703888
financial.indicator.longdeb_to_debt,2017,not_provided_by_source,799069,757,798312
financial.indicator.longdeb_to_debt,2018,not_provided_by_source,856805,1845,854960
financial.indicator.longdeb_to_debt,2019,not_provided_by_source,890261,1603,888658
financial.indicator.longdeb_to_debt,2020,not_provided_by_source,952002,3293,948709
financial.indicator.longdeb_to_debt,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.longdeb_to_debt,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.longdeb_to_debt,2023,not_provided_by_source,1211954,366363,845591
financial.indicator.longdeb_to_debt,2024,not_provided_by_source,1236332,1038899,197433
financial.indicator.longdeb_to_debt,2025,not_provided_by_source,1251467,874118,377349
financial.indicator.longdeb_to_debt,2026,not_provided_by_source,868253,645679,222574
financial.indicator.longdebt_to_workingcapital,2010,not_provided_by_source,452712,83,452629
financial.indicator.longdebt_to_workingcapital,2011,not_provided_by_source,536606,244,536362
financial.indicator.longdebt_to_workingcapital,2012,not_provided_by_source,586712,243,586469
financial.indicator.longdebt_to_workingcapital,2013,not_provided_by_source,587580,238,587342
financial.indicator.longdebt_to_workingcapital,2014,not_provided_by_source,620068,245,619823
financial.indicator.longdebt_to_workingcapital,2015,not_provided_by_source,665185,257,664928
financial.indicator.longdebt_to_workingcapital,2016,not_provided_by_source,704146,258,703888
financial.indicator.longdebt_to_workingcapital,2017,not_provided_by_source,799069,711,798358
financial.indicator.longdebt_to_workingcapital,2018,not_provided_by_source,856805,1646,855159
financial.indicator.longdebt_to_workingcapital,2019,not_provided_by_source,890261,1511,888750
financial.indicator.longdebt_to_workingcapital,2020,not_provided_by_source,952002,2802,949200
financial.indicator.longdebt_to_workingcapital,2021,not_provided_by_source,1062390,880,1061510
financial.indicator.longdebt_to_workingcapital,2022,not_provided_by_source,1149262,1845,1147417
financial.indicator.longdebt_to_workingcapital,2023,not_provided_by_source,1211954,315509,896445
financial.indicator.longdebt_to_workingcapital,2024,not_provided_by_source,1236332,891386,344946
financial.indicator.longdebt_to_workingcapital,2025,not_provided_by_source,1251467,739473,511994
financial.indicator.longdebt_to_workingcapital,2026,not_provided_by_source,868253,540981,327272
financial.indicator.n_op_profit_of_ebt,2010,not_provided_by_source,452712,83,452629
financial.indicator.n_op_profit_of_ebt,2011,not_provided_by_source,536606,244,536362
financial.indicator.n_op_profit_of_ebt,2012,not_provided_by_source,586712,274,586438
financial.indicator.n_op_profit_of_ebt,2013,not_provided_by_source,587580,238,587342
financial.indicator.n_op_profit_of_ebt,2014,not_provided_by_source,620068,265,619803
financial.indicator.n_op_profit_of_ebt,2015,not_provided_by_source,665185,257,664928
financial.indicator.n_op_profit_of_ebt,2016,not_provided_by_source,704146,258,703888
financial.indicator.n_op_profit_of_ebt,2017,not_provided_by_source,799069,757,798312
financial.indicator.n_op_profit_of_ebt,2018,not_provided_by_source,856805,1845,854960
financial.indicator.n_op_profit_of_ebt,2019,not_provided_by_source,890261,1585,888676
financial.indicator.n_op_profit_of_ebt,2020,not_provided_by_source,952002,2367,949635
financial.indicator.n_op_profit_of_ebt,2021,not_provided_by_source,1062390,507,1061883
financial.indicator.n_op_profit_of_ebt,2022,not_provided_by_source,1149262,1912,1147350
financial.indicator.n_op_profit_of_ebt,2023,not_provided_by_source,1211954,299658,912296
financial.indicator.n_op_profit_of_ebt,2024,not_provided_by_source,1236332,814438,421894
financial.indicator.n_op_profit_of_ebt,2025,not_provided_by_source,1251467,672020,579447
financial.indicator.n_op_profit_of_ebt,2026,not_provided_by_source,868253,483362,384891
financial.indicator.nca_to_assets,2010,not_provided_by_source,452712,83,452629
financial.indicator.nca_to_assets,2011,not_provided_by_source,536606,244,536362
financial.indicator.nca_to_assets,2012,not_provided_by_source,586712,274,586438
financial.indicator.nca_to_assets,2013,not_provided_by_source,587580,238,587342
financial.indicator.nca_to_assets,2014,not_provided_by_source,620068,265,619803
financial.indicator.nca_to_assets,2015,not_provided_by_source,665185,257,664928
financial.indicator.nca_to_assets,2016,not_provided_by_source,704146,258,703888
financial.indicator.nca_to_assets,2017,not_provided_by_source,799069,757,798312
financial.indicator.nca_to_assets,2018,not_provided_by_source,856805,1845,854960
financial.indicator.nca_to_assets,2019,not_provided_by_source,890261,1603,888658
financial.indicator.nca_to_assets,2020,not_provided_by_source,952002,3436,948566
financial.indicator.nca_to_assets,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.nca_to_assets,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.nca_to_assets,2023,not_provided_by_source,1211954,367020,844934
financial.indicator.nca_to_assets,2024,not_provided_by_source,1236332,1040163,196169
financial.indicator.nca_to_assets,2025,not_provided_by_source,1251467,875436,376031
financial.indicator.nca_to_assets,2026,not_provided_by_source,868253,646559,221694
financial.indicator.net_profit_margin,2010,not_provided_by_source,452712,83,452629
financial.indicator.net_profit_margin,2011,not_provided_by_source,536606,244,536362
financial.indicator.net_profit_margin,2012,not_provided_by_source,586712,274,586438
financial.indicator.net_profit_margin,2013,not_provided_by_source,587580,238,587342
financial.indicator.net_profit_margin,2014,not_provided_by_source,620068,265,619803
financial.indicator.net_profit_margin,2015,not_provided_by_source,665185,257,664928
financial.indicator.net_profit_margin,2016,not_provided_by_source,704146,258,703888
financial.indicator.net_profit_margin,2017,not_provided_by_source,799069,757,798312
financial.indicator.net_profit_margin,2018,not_provided_by_source,856805,1845,854960
financial.indicator.net_profit_margin,2019,not_provided_by_source,890261,1603,888658
financial.indicator.net_profit_margin,2020,not_provided_by_source,952002,3557,948445
financial.indicator.net_profit_margin,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.net_profit_margin,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.net_profit_margin,2023,not_provided_by_source,1211954,374017,837937
financial.indicator.net_profit_margin,2024,not_provided_by_source,1236332,1059657,176675
financial.indicator.net_profit_margin,2025,not_provided_by_source,1251467,894930,356537
financial.indicator.net_profit_margin,2026,not_provided_by_source,868253,660714,207539
financial.indicator.netdebt,2010,not_provided_by_source,452712,83,452629
financial.indicator.netdebt,2011,not_provided_by_source,536606,244,536362
financial.indicator.netdebt,2012,not_provided_by_source,586712,274,586438
financial.indicator.netdebt,2013,not_provided_by_source,587580,238,587342
financial.indicator.netdebt,2014,not_provided_by_source,620068,265,619803
financial.indicator.netdebt,2015,not_provided_by_source,665185,257,664928
financial.indicator.netdebt,2016,not_provided_by_source,704146,258,703888
financial.indicator.netdebt,2017,not_provided_by_source,799069,757,798312
financial.indicator.netdebt,2018,not_provided_by_source,856805,1845,854960
financial.indicator.netdebt,2019,not_provided_by_source,890261,1603,888658
financial.indicator.netdebt,2020,not_provided_by_source,952002,3436,948566
financial.indicator.netdebt,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.netdebt,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.netdebt,2023,not_provided_by_source,1211954,367020,844934
financial.indicator.netdebt,2024,not_provided_by_source,1236332,1040163,196169
financial.indicator.netdebt,2025,not_provided_by_source,1251467,875469,375998
financial.indicator.netdebt,2026,not_provided_by_source,868253,646601,221652
